VARIABLES 100
NB_OBJ 11
ITEMS
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 102
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 140
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 153
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 260
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 435
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 506
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 540
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 960
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 58
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 187
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 327
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 368
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 420
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 468
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 546
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 714
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 772
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 965
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 247
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 498
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 561
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 667
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 939
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 75
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 169
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 178
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 543
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 576
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 683
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 723
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 877
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 116
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 148
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 192
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 468
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 544
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 632
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 641
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 663
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 841
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 891
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 956
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 982
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 988
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 124
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 248
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 265
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 276
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 482
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 508
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 574
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 618
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 848
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 898
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 951
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 953
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 975
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 366
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 532
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 601
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 655
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 729
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 743
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 756
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 824
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 923
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 44
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 147
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 309
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 331
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 335
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 380
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 594
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 629
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 99
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 139
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 360
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 363
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 379
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 444
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 448
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 479
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 551
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 821
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 915
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 403
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 551
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 850
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 863
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 915
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 936
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 103
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 249
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 254
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 452
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 490
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 639
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 698
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 860
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 995
