VARIABLES 100
NB_OBJ 11
ITEMS
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 144
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 230
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 312
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 359
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 501
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 767
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 223
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 237
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 252
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 461
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 535
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 561
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 589
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 997
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 32
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 49
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 320
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 551
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 587
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 734
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 795
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 950
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 20
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 164
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 281
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 332
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 625
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 649
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 742
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 943
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 973
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 974
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 228
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 295
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 331
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 342
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 473
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 561
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 570
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 896
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 914
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 132
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 132
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 207
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 228
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 337
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 361
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 363
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 435
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 688
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 784
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 827
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 974
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 273
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 306
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 472
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 646
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 670
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 761
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 891
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 934
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 462
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 504
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 562
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 642
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 826
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 888
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 924
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 941
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 97
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 111
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 156
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 226
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 335
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 384
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 421
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 443
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 486
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 506
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 564
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 565
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 800
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 813
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 904
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 958
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 224
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 269
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 576
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 585
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 672
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 789
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 820
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 870
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 283
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 432
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 459
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 472
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 561
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 758
[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 797
