VARIABLES 100
NB_OBJ 10
ITEMS
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 421
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 523
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 604
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 730
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 744
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 756
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 64
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 213
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 246
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 434
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 505
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 533
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 679
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 705
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 139
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 261
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 323
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 532
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 572
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 640
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 982
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 326
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 368
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 497
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 598
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 645
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 663
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 741
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 903
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 971
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 978
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 5
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 17
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 254
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 387
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 521
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 648
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 692
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 770
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 853
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 871
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 875
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 908
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 163
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 188
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 315
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 338
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 403
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 486
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 500
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 611
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 785
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 796
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 815
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1] 856
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 100
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 407
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 615
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 756
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 785
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 848
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 893
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 911
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 923
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1] 966
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 56
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 57
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 80
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 155
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 198
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 416
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 417
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 580
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 613
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 760
[0, 0, 0, 0, 0, 0, 0, 1, 1, 1] 765
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 22
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 86
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 138
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 426
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 576
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 610
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 617
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 678
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 765
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 784
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 880
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 919
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 919
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 944
[0, 0, 0, 0, 0, 0, 0, 0, 1, 1] 944
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 105
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 169
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 210
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 518
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 589
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 621
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 689
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 868
[0, 0, 0, 0, 0, 0, 0, 0, 0, 1] 933
