VARIABLES 100
NB_OBJ 12
ITEMS
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 34
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 176
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 367
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 414
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 611
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 624
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 677
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 713
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 799
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 932
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 932
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 973
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 44
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 135
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 290
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 527
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 531
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 627
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 969
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 15
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 82
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 135
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 292
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 486
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 504
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 504
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 605
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 686
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 874
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 227
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 269
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 419
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 626
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 799
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 821
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 850
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 861
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 870
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 216
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 306
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 386
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 628
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 811
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 9
