VARIABLES 100
NB_OBJ 12
ITEMS
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 125
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 224
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 361
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 445
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 744
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 974
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 99
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 157
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 159
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 414
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 554
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 41
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 255
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 277
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 369
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 451
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 457
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 517
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 632
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 644
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 798
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 819
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 912
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 22
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 25
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 39
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 117
