VARIABLES 100
NB_OBJ 12
ITEMS
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 42
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 520
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 563
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 735
[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 843
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 77
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 144
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 472
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 721
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 760
[0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 968
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 200
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 330
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 664
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 810
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 887
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 966
[0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1] 976
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 4
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 210
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 293
[0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1] 968
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 92
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 156
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 166
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 286
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 291
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 497
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 671
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 732
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 754
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 790
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 857
[0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1] 996
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 70
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 124
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 511
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 541
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 614
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 707
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 785
[0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1] 980
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 104
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 216
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 271
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 357
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 374
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 509
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 706
[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1] 757
